Order ID,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
WOWID1741,Standard Class,Corporate,Austin,Texas,Central,Office Supplies,Binders,13.184,4,0.8,-20.4352
WOWID1742,Standard Class,Corporate,Austin,Texas,Central,Office Supplies,Appliances,48.784,4,0.8,-131.7168
WOWID1743,Standard Class,Corporate,Austin,Texas,Central,Office Supplies,Paper,76.64,2,0.2,26.824
WOWID1744,Standard Class,Corporate,Austin,Texas,Central,Office Supplies,Binders,18.528,6,0.8,-27.792
WOWID1745,Standard Class,Consumer,Rockford,Illinois,Central,Technology,Phones,1439.968,4,0.2,143.9968
WOWID1746,Standard Class,Consumer,Rockford,Illinois,Central,Office Supplies,Binders,1.728,3,0.8,-2.6784
WOWID1747,Standard Class,Consumer,Rockford,Illinois,Central,Furniture,Tables,626.1,3,0.5,-538.446
WOWID1748,Standard Class,Consumer,Huntsville,Texas,Central,Furniture,Tables,609.98,4,0.3,-113.282
WOWID1749,Standard Class,Consumer,Huntsville,Texas,Central,Furniture,Tables,211.372,2,0.3,-45.294
WOWID1750,Standard Class,Consumer,Huntsville,Texas,Central,Technology,Phones,239.976,3,0.2,17.9982
WOWID1751,Standard Class,Consumer,Aurora,Illinois,Central,Furniture,Chairs,239.358,3,0.3,-47.8716
WOWID1752,Standard Class,Consumer,Houston,Texas,Central,Technology,Phones,299.96,5,0.2,37.495
WOWID1753,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Appliances,67.84,5,0.8,-179.776
WOWID1754,Standard Class,Consumer,Houston,Texas,Central,Furniture,Chairs,853.93,5,0.3,-24.398
WOWID1755,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Art,18.688,4,0.2,3.7376
WOWID1756,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,1.248,2,0.8,-1.9344
WOWID1757,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,72,1,0.2,14.4
WOWID1758,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Chairs,470.155,7,0.3,-13.433
WOWID1759,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,47.496,1,0.2,-1.1874
WOWID1760,First Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,36.288,7,0.2,12.7008
WOWID1761,First Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,78.304,2,0.2,29.364
WOWID1762,First Class,Corporate,Dallas,Texas,Central,Furniture,Tables,127.785,1,0.3,-31.0335
WOWID1763,First Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,6.104,2,0.8,-9.156
WOWID1764,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,2.334,3,0.8,-6.3018
WOWID1765,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,1.728,4,0.8,-2.7648
WOWID1766,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,159.04,5,0.6,-194.824
WOWID1767,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Tables,145.98,2,0.5,-99.2664
WOWID1768,First Class,Consumer,Dallas,Texas,Central,Technology,Phones,35.184,2,0.2,12.3144
WOWID1769,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Chairs,458.43,5,0.3,-124.431
WOWID1770,First Class,Home Office,Houston,Texas,Central,Technology,Accessories,100.8,2,0.2,21.42
WOWID1771,Standard Class,Consumer,Quincy,Illinois,Central,Office Supplies,Binders,2.992,4,0.8,-4.488
WOWID1772,Standard Class,Consumer,Quincy,Illinois,Central,Technology,Accessories,108.768,4,0.2,2.7192
WOWID1773,Standard Class,Corporate,Seattle,Washington,West,Furniture,Tables,1115.17,7,0,334.551
WOWID1774,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,322.192,13,0.2,100.685
WOWID1775,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,2.946,3,0.8,-4.8609
WOWID1776,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,19.136,4,0.2,6.9368
WOWID1777,First Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,11.352,3,0.2,2.6961
WOWID1778,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Appliances,93.032,2,0.8,-251.1864
WOWID1779,Standard Class,Corporate,Houston,Texas,Central,Furniture,Chairs,454.965,5,0.3,-136.4895
WOWID1780,Standard Class,Home Office,Dallas,Texas,Central,Technology,Phones,369.544,7,0.2,27.7158
WOWID1781,Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,Paper,10.368,2,0.2,3.7584
WOWID1782,Standard Class,Home Office,Dallas,Texas,Central,Technology,Accessories,791.88,3,0.2,128.6805
WOWID1783,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Art,23.64,3,0.2,5.319
WOWID1784,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,84.784,2,0.2,-16.9568
WOWID1785,Standard Class,Consumer,Houston,Texas,Central,Furniture,Furnishings,64.96,5,0.6,-84.448
WOWID1786,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,32.06,10,0.8,-51.296
WOWID1787,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,177.648,2,0.2,-28.8678
WOWID1788,Standard Class,Consumer,Houston,Texas,Central,Technology,Machines,287.91,3,0.4,33.5895
WOWID1789,First Class,Corporate,Haltom City,Texas,Central,Office Supplies,Supplies,22.368,2,0.2,1.6776
WOWID1790,First Class,Corporate,Haltom City,Texas,Central,Office Supplies,Paper,32.368,7,0.2,11.7334
WOWID1791,First Class,Corporate,Haltom City,Texas,Central,Technology,Accessories,207.984,2,0.2,36.3972
WOWID1792,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,50.136,3,0.2,-11.2806
WOWID1793,Standard Class,Consumer,Buffalo Grove,Illinois,Central,Technology,Accessories,475.944,7,0.2,95.1888
WOWID1794,Standard Class,Consumer,Naperville,Illinois,Central,Office Supplies,Binders,2.808,3,0.8,-4.4928
WOWID1795,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Accessories,2.376,3,0.2,0.7425
WOWID1796,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,143.128,2,0.8,-393.602
WOWID1797,Standard Class,Home Office,Allentown,Pennsylvania,East,Office Supplies,Supplies,3.488,2,0.2,-0.6976
WOWID1798,Standard Class,Home Office,Allentown,Pennsylvania,East,Technology,Accessories,21.728,4,0.2,3.8024
WOWID1799,Standard Class,Home Office,Allentown,Pennsylvania,East,Office Supplies,Storage,663.072,6,0.2,-165.768
WOWID1800,Standard Class,Home Office,Allentown,Pennsylvania,East,Office Supplies,Binders,99.588,2,0.7,-82.99
WOWID1801,Standard Class,Home Office,Allentown,Pennsylvania,East,Office Supplies,Paper,49.568,2,0.2,15.49
WOWID1802,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Binders,29.372,7,0.8,-46.9952
WOWID1803,Standard Class,Corporate,San Antonio,Texas,Central,Technology,Phones,344.704,2,0.2,38.7792
WOWID1804,Standard Class,Consumer,Bloomington,Illinois,Central,Technology,Accessories,39.816,3,0.2,7.4655
WOWID1805,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,20.664,7,0.2,6.9741
WOWID1806,Standard Class,Corporate,Odessa,Texas,Central,Office Supplies,Appliances,13.762,1,0.8,-24.7716
WOWID1807,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,44.688,7,0.2,3.3516
WOWID1808,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,301.47,3,0.5,-204.9996
WOWID1809,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,15.936,4,0.2,5.1792
WOWID1810,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,8.001,7,0.7,-5.6007
WOWID1811,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,398.972,2,0.3,-28.498
WOWID1812,Standard Class,Home Office,Seattle,Washington,West,Furniture,Bookcases,163.88,2,0,40.97
WOWID1813,Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,Binders,6.888,3,0.8,-11.0208
WOWID1814,Standard Class,Home Office,Dallas,Texas,Central,Furniture,Tables,457.485,3,0.3,-84.9615
WOWID1815,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,1079.316,6,0.3,-15.4188
WOWID1816,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Labels,4.928,2,0.2,1.7248
WOWID1817,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Art,63.488,4,0.2,4.7616
WOWID1818,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,118.782,3,0.4,-27.7158
WOWID1819,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,769.184,4,0.2,-163.4516
WOWID1820,Standard Class,Consumer,Carrollton,Texas,Central,Technology,Accessories,47.904,1,0.2,-2.994
WOWID1821,Standard Class,Consumer,Houston,Texas,Central,Furniture,Furnishings,11.376,3,0.6,-5.688
WOWID1822,Standard Class,Consumer,Houston,Texas,Central,Furniture,Furnishings,66.112,4,0.6,-84.2928
WOWID1823,First Class,Consumer,Edmonds,Washington,West,Furniture,Furnishings,80.96,4,0,34.8128
WOWID1824,First Class,Consumer,Edmonds,Washington,West,Technology,Phones,455.712,2,0.2,34.1784
WOWID1825,First Class,Consumer,Edmonds,Washington,West,Office Supplies,Art,25.98,1,0,7.2744
WOWID1826,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,13.216,4,0.2,4.4604
WOWID1827,Standard Class,Corporate,Seattle,Washington,West,Furniture,Chairs,184.752,3,0.2,-20.7846
WOWID1828,First Class,Consumer,Chicago,Illinois,Central,Furniture,Chairs,520.464,2,0.3,-14.8704
WOWID1829,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,11.424,3,0.2,3.7128
WOWID1830,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Binders,30.576,6,0.2,10.3194
WOWID1831,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Fasteners,13.02,7,0,0.3906
WOWID1832,Standard Class,Home Office,Seattle,Washington,West,Furniture,Furnishings,22.14,3,0,6.4206
WOWID1833,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,359.32,4,0,7.1864
WOWID1834,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Supplies,61.38,6,0,15.9588
WOWID1835,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Envelopes,7.072,2,0.2,2.3868
WOWID1836,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Storage,228.92,5,0.2,14.3075
WOWID1837,First Class,Corporate,Aurora,Illinois,Central,Technology,Phones,7.992,1,0.2,2.5974
WOWID1838,Standard Class,Consumer,Arlington Heights,Illinois,Central,Office Supplies,Art,14.112,6,0.2,1.2348
WOWID1839,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,7.92,5,0.2,1.683
WOWID1840,First Class,Home Office,Chicago,Illinois,Central,Technology,Machines,574.91,2,0.3,156.047
WOWID1841,First Class,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,8.448,2,0.2,2.64
WOWID1842,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.273,1,0.7,-2.5093
WOWID1843,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,87.92,5,0.2,15.386
WOWID1844,First Class,Corporate,Houston,Texas,Central,Office Supplies,Binders,6.816,2,0.8,-11.5872
WOWID1845,Standard Class,Consumer,Seattle,Washington,West,Technology,Phones,249.584,2,0.2,15.599
WOWID1846,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,17.94,3,0,8.7906
WOWID1847,Standard Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,10.11,3,0,3.2352
WOWID1848,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Art,35.4,5,0,13.452
WOWID1849,Standard Class,Corporate,Huntsville,Texas,Central,Furniture,Chairs,1212.96,8,0.3,-69.312
WOWID1850,Standard Class,Corporate,Dallas,Texas,Central,Technology,Phones,1099.96,5,0.2,82.497
WOWID1851,Standard Class,Corporate,Dallas,Texas,Central,Furniture,Tables,103.481,1,0.3,-16.2613
WOWID1852,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,285.576,4,0.4,-57.1152
WOWID1853,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Supplies,22.24,2,0.2,2.502
WOWID1854,First Class,Corporate,Coppell,Texas,Central,Technology,Phones,95.84,4,0.2,34.742
WOWID1855,Standard Class,Home Office,Redmond,Washington,West,Office Supplies,Labels,12.32,4,0,5.9136
WOWID1856,Standard Class,Home Office,Spokane,Washington,West,Office Supplies,Storage,136.26,9,0,5.4504
WOWID1857,Standard Class,Corporate,Seattle,Washington,West,Furniture,Furnishings,31.96,2,0,1.598
WOWID1858,Standard Class,Consumer,Oswego,Illinois,Central,Office Supplies,Fasteners,13.16,5,0.2,4.1125
WOWID1859,Standard Class,Consumer,Oswego,Illinois,Central,Office Supplies,Binders,3.828,3,0.8,-6.5076
WOWID1860,Standard Class,Consumer,Oswego,Illinois,Central,Office Supplies,Binders,304.99,5,0.8,-533.7325
WOWID1861,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Storage,18.16,2,0.2,1.816
WOWID1862,First Class,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,9.264,3,0.8,-13.896
WOWID1863,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Art,54.208,14,0.2,8.8088
WOWID1864,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Phones,323.976,3,0.2,36.4473
WOWID1865,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,15.552,3,0.2,5.4432
WOWID1866,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,32.592,3,0.2,-7.7406
WOWID1867,First Class,Home Office,Seattle,Washington,West,Office Supplies,Binders,83.92,5,0.2,29.372
WOWID1868,First Class,Home Office,Seattle,Washington,West,Furniture,Furnishings,199.9,5,0,39.98
WOWID1869,First Class,Home Office,Seattle,Washington,West,Technology,Phones,31.176,3,0.2,-7.0146
WOWID1870,First Class,Home Office,Seattle,Washington,West,Office Supplies,Binders,172.752,6,0.2,60.4632
WOWID1871,First Class,Home Office,Seattle,Washington,West,Office Supplies,Binders,9.296,2,0.2,3.0212
WOWID1872,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Paper,52.76,2,0,24.2696
WOWID1873,Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,Storage,55.616,2,0.2,5.5616
WOWID1874,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Labels,35.52,3,0.2,13.32
WOWID1875,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Binders,6.23,5,0.8,-9.6565
WOWID1876,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,56.704,2,0.2,19.1376
WOWID1877,Standard Class,Corporate,Houston,Texas,Central,Furniture,Bookcases,369.1992,3,0.32,-114.0174
WOWID1878,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,577.584,6,0.2,43.3188
WOWID1879,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,9.648,6,0.2,3.4974
WOWID1880,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,195.136,4,0.2,-43.9056
WOWID1881,Standard Class,Consumer,Wheeling,Illinois,Central,Office Supplies,Art,121.536,4,0.2,15.192
WOWID1882,Standard Class,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,17.472,3,0.2,5.6784
WOWID1883,Standard Class,Home Office,Chicago,Illinois,Central,Office Supplies,Binders,104.58,9,0.8,-172.557
WOWID1884,Standard Class,Home Office,Pasadena,Texas,Central,Furniture,Furnishings,24.7,5,0.6,-9.88
WOWID1885,Standard Class,Home Office,Pasadena,Texas,Central,Furniture,Furnishings,302.72,5,0.6,-378.4
WOWID1886,First Class,Corporate,Seattle,Washington,West,Office Supplies,Appliances,22.98,1,0,6.894
WOWID1887,First Class,Corporate,Seattle,Washington,West,Technology,Accessories,102.13,7,0,15.3195
WOWID1888,First Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,2033.584,2,0.2,762.594
WOWID1889,First Class,Consumer,Dallas,Texas,Central,Office Supplies,Appliances,21.392,2,0.8,-54.5496
WOWID1890,First Class,Consumer,Dallas,Texas,Central,Furniture,Tables,307.314,3,0.3,-39.5118
WOWID1891,First Class,Consumer,Dallas,Texas,Central,Furniture,Bookcases,409.9992,3,0.32,-96.4704
WOWID1892,First Class,Corporate,Lubbock,Texas,Central,Office Supplies,Paper,9.248,2,0.2,3.3524
WOWID1893,Standard Class,Corporate,Seattle,Washington,West,Furniture,Furnishings,137.54,2,0,55.016
WOWID1894,Standard Class,Corporate,Seattle,Washington,West,Furniture,Tables,730.2,4,0,94.926
WOWID1895,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Art,20.65,5,0,9.499
WOWID1896,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Storage,204.9,5,0,0
WOWID1897,Standard Class,Corporate,Seattle,Washington,West,Furniture,Chairs,436.704,6,0.2,21.8352
WOWID1898,Standard Class,Corporate,Seattle,Washington,West,Furniture,Chairs,481.568,2,0.2,54.1764
WOWID1899,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,7.968,2,0.2,2.6892
WOWID1900,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,1499.97,5,0.4,-374.9925
WOWID1901,Standard Class,Home Office,Arlington,Texas,Central,Office Supplies,Binders,11.646,9,0.8,-17.469
WOWID1902,Standard Class,Consumer,Houston,Texas,Central,Furniture,Bookcases,613.9992,3,0.32,-18.0588
WOWID1903,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,273.568,2,0.2,-34.196
WOWID1904,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,13.194,2,0.7,-8.796
WOWID1905,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,1080.096,6,0.2,-94.5084
WOWID1906,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,51.56,5,0.2,-6.445
WOWID1907,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,58.416,2,0.2,16.7946
WOWID1908,Standard Class,Consumer,Bloomington,Illinois,Central,Office Supplies,Envelopes,12.224,2,0.2,4.4312
WOWID1909,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,10.048,2,0.2,3.14
WOWID1910,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,807.75,5,0,153.4725
WOWID1911,Standard Class,Consumer,Aurora,Illinois,Central,Office Supplies,Envelopes,268.576,4,0.2,90.6444
WOWID1912,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,10.984,2,0.6,-7.9634
WOWID1913,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Chairs,797.944,4,0.3,-56.996
WOWID1914,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Art,5.344,2,0.2,0.668
WOWID1915,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Art,27.72,3,0.2,3.465
WOWID1916,First Class,Home Office,Seattle,Washington,West,Office Supplies,Binders,2.496,1,0.2,0.9048
WOWID1917,Standard Class,Corporate,Seattle,Washington,West,Technology,Accessories,239.97,3,0,86.3892
WOWID1918,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Appliances,81.96,2,0,22.9488
WOWID1919,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Supplies,238.62,2,0,4.7724
WOWID1920,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Binders,2177.584,8,0.8,-3701.8928
WOWID1921,Standard Class,Consumer,San Antonio,Texas,Central,Furniture,Furnishings,17.496,3,0.6,-10.0602
WOWID1922,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Binders,16.784,4,0.8,-26.8544
WOWID1923,Standard Class,Consumer,San Antonio,Texas,Central,Technology,Accessories,431.136,9,0.2,-26.946
WOWID1924,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Binders,8.88,5,0.8,-13.32
WOWID1925,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Appliances,4.836,2,0.8,-12.09
WOWID1926,Standard Class,Consumer,Houston,Texas,Central,Furniture,Bookcases,1023.332,5,0.32,-30.098
WOWID1927,Standard Class,Consumer,Houston,Texas,Central,Furniture,Chairs,600.558,3,0.3,-8.5794
WOWID1928,Standard Class,Consumer,Houston,Texas,Central,Technology,Accessories,39.992,1,0.2,6.9986
WOWID1929,Standard Class,Consumer,Houston,Texas,Central,Furniture,Chairs,211.246,2,0.3,-66.3916
WOWID1930,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,3.798,3,0.8,-5.8869
WOWID1931,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,2.112,2,0.8,-3.3792
